contract,sample_id,planet,measure,jhora_value_virupa,local_value_virupa,pyjhora_value_virupa,jhora_minus_local_virupa,jhora_minus_pyjhora_virupa,local_absolute_delta_virupa,pyjhora_absolute_delta_virupa,local_pass_fail,pyjhora_pass_fail,nearest_profile,tolerance_virupa,jhora_source,pyjhora_source
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_103_event_start,JUPITER,abda,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=D44C1EEBFA80E19B60BC5E15BF0C97D55D4C66DD97159B72B7DEE7C2CC3BEDF6; screenshot_sha256=903BF3A3A5B681EE8B54CD09B50B72CB3A53EA53E32334E579C6F1C9D431B3AF,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,JUPITER,vara,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,JUPITER,yuddha,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MARS,abda,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MARS,ayana,48.990000000,51.059661933,49.200000000,-2.069661933,-0.210000000,2.069661933,0.210000000,fail,pass,pyjhora,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MARS,hora,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MARS,masa,30.000000000,30.000000000,30.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MARS,nathonnatha,50.620000000,50.949900000,30.710000000,-0.329900000,19.910000000,0.329900000,19.910000000,pass,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MARS,paksha,52.740000000,52.743900446,52.750000000,-0.003900446,-0.010000000,0.003900446,0.010000000,pass,pass,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MARS,total,242.360000000,244.753462378,162.660000000,-2.393462378,79.700000000,2.393462378,79.700000000,fail,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MARS,tribhaga,60.000000000,60.000000000,0.000000000,0.000000000,60.000000000,0.000000000,60.000000000,pass,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MARS,vara,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MARS,yuddha,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,abda,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,ayana,57.040000000,57.604529166,57.230000000,-0.564529166,-0.190000000,0.564529166,0.190000000,fail,pass,pyjhora,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,hora,60.000000000,60.000000000,0.000000000,0.000000000,60.000000000,0.000000000,60.000000000,pass,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,masa,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,nathonnatha,60.000000000,60.000000000,60.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,paksha,52.740000000,52.743900446,52.750000000,-0.003900446,-0.010000000,0.003900446,0.010000000,pass,pass,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,total,274.780000000,275.348429612,214.980000000,-0.568429612,59.800000000,0.568429612,59.800000000,fail,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,tribhaga,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,vara,45.000000000,45.000000000,45.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MERCURY,yuddha,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MOON,abda,15.000000000,15.000000000,15.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MOON,ayana,0.030000000,0.000000000,0.010000000,0.030000000,0.020000000,0.030000000,0.020000000,pass,pass,pyjhora,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MOON,hora,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MOON,masa,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MOON,nathonnatha,50.620000000,50.949900000,30.710000000,-0.329900000,19.910000000,0.329900000,19.910000000,pass,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MOON,paksha,105.490000000,105.487800892,14.500000000,0.002199108,90.990000000,0.002199108,90.990000000,pass,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MOON,total,171.140000000,171.437700892,60.220000000,-0.297700892,110.920000000,0.297700892,110.920000000,pass,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MOON,tribhaga,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MOON,vara,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,MOON,yuddha,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,SATURN,abda,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_127_sr_touch_start,SATURN,ayana,29.750000000,32.325992968,30.130000000,-2.575992968,-0.380000000,2.575992968,0.380000000,fail,pass,pyjhora,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=CCEEDC44B38F4027ED781E902AFDE62C490C434253C41A2E742ADCC49B57D169; screenshot_sha256=00C966E54553EB61334634958AA0AC5A67E42055CFFA4F0FBADC56A1C39E060A,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
